,gender,seniorcitizen,partner,dependents,tenure,phoneservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,monthlycharges,totalcharges,churn
4115,Male,0,Yes,No,0.8400143297628127,Yes,Yes,No,Yes,Yes,Yes,No,One year,0.4200460311230638,0.8277543169032047,No
4116,Female,0,Yes,Yes,-0.5037576729981889,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.4976677070686424,-0.831247871107137,No
4117,Male,0,Yes,No,1.247217966963116,Yes,Yes,No,Yes,No,Yes,Yes,Two year,1.1612074931971548,1.7870845142835248,No
4118,Female,0,No,No,0.3106496014024181,Yes,No,Yes,No,No,No,No,Month-to-month,0.33363258711442517,0.3052834455345163,No
4119,Male,0,No,No,0.10704778280226633,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.51594747407047,-0.7243051316350914,No
4120,Male,0,Yes,Yes,-0.2594354906780068,Yes,No,No,No,No,No,Yes,One year,0.47156173812821356,-0.10830348152022448,No
4121,Male,1,Yes,No,-0.21871512695797646,Yes,No,Yes,Yes,No,No,Yes,Month-to-month,1.0232783421833662,0.10167752859413237,Yes
4122,Male,0,No,Yes,0.8400143297628127,Yes,Yes,Yes,No,Yes,No,No,One year,-0.06353689592527814,0.5028451564898878,No
4123,Male,1,Yes,No,0.06632741908223598,Yes,No,No,No,No,No,No,Month-to-month,0.22561578210362715,0.06512552378695839,No
4124,Female,1,Yes,No,-0.5444780367182193,Yes,No,No,No,No,Yes,Yes,Month-to-month,1.003336778181373,-0.2291876012204741,No
4125,Male,0,Yes,No,0.43281069256250915,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,0.7091987091519689,0.5611474791847345,No
4126,Male,0,Yes,Yes,-1.0738427650786138,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.502653098069141,-0.9515584530131883,No
4127,Male,0,No,Yes,0.9621754209229036,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.328164413051698,-0.3774471210207255,No
4128,Male,0,No,No,1.002895784642934,No,No,Yes,No,No,Yes,No,Month-to-month,-0.8462432830035223,-0.07424416020321993,Yes
4129,Male,0,Yes,Yes,0.06632741908223598,Yes,No,No,Yes,No,Yes,No,Month-to-month,0.641065032145158,0.27804040031009875,No
4130,Female,0,No,No,-0.9109613101984924,No,No,Yes,No,Yes,No,No,Month-to-month,-0.9476129000136557,-0.8407774221492005,No
4131,Female,0,No,No,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.479387940066815,-0.9968458796089206,Yes
4132,Female,0,No,No,-0.7888002190384014,No,No,No,No,No,No,No,Month-to-month,-1.3580767590546883,-0.8730720117917489,Yes
4133,Male,0,No,No,0.9621754209229036,Yes,No,Yes,No,No,Yes,Yes,Month-to-month,1.1246479591934997,1.456484094220087,No
4134,Female,0,Yes,No,0.9214550572028734,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,1.2924894562102784,1.4986611812395898,No
4135,Female,0,Yes,Yes,0.14776814652229667,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0.9352031011745621,0.48508754401567233,No
4136,Male,0,Yes,No,0.5956921474426305,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.491020519067978,-0.5897664006037369,No
4137,Female,0,Yes,Yes,-0.8295205827584317,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.4843733310673135,-0.9032489234249499,No
4138,Female,0,No,No,-1.2774445836787656,Yes,No,No,Yes,No,Yes,No,Month-to-month,0.6875953481498096,-0.9680807533152845,Yes
4139,Male,1,No,No,-0.3408762181180675,Yes,No,Yes,No,No,No,No,Month-to-month,0.5230774451333633,-0.08439136733134307,No
4140,Female,0,No,No,1.247217966963116,Yes,No,Yes,No,No,Yes,Yes,One year,1.1678546811978192,1.7017597378235678,Yes
4141,Female,1,No,No,0.10704778280226633,No,No,No,Yes,No,Yes,No,Month-to-month,-0.8279635160016948,-0.37285881866713944,No
4142,Female,0,No,No,1.4100994218432374,Yes,Yes,Yes,No,Yes,No,No,One year,-0.14164135493308597,0.7015980613255172,No
4143,Male,0,No,No,-0.30015585439803716,Yes,No,No,No,No,No,Yes,Month-to-month,0.6659919871476498,-0.10424459866897522,Yes
4144,Male,0,No,No,-0.46303730927815856,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-month,1.2991366442109427,-0.02855966898073501,No
4145,Female,0,No,No,-0.7888002190384014,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-month,0.10098100709116792,-0.6341935205081717,No
4146,Male,0,Yes,No,0.10704778280226633,Yes,No,No,No,No,No,No,Month-to-month,0.3469269631157543,0.13079560122265965,Yes
4147,Male,1,Yes,No,1.5729808767233588,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.3265026160515319,-0.16709110542554662,No
4148,Female,0,No,No,-0.13727439951791576,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.5093002860698053,-0.7403641898726427,No
4149,Male,0,Yes,No,1.5729808767233588,No,No,Yes,No,No,Yes,Yes,Two year,-0.5122220859701314,0.545088420947183,Yes
4150,Male,1,Yes,No,-1.0331224013585834,Yes,No,No,No,No,Yes,Yes,Month-to-month,0.8055829351616043,-0.7386656356359786,No
4151,Female,1,No,No,1.002895784642934,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,-0.3244390249513595,0.35926217562694546,No
4152,Male,0,Yes,No,1.3286586944031769,Yes,Yes,No,Yes,Yes,No,Yes,Two year,0.37850110611891075,1.1690534227430336,No
4153,Male,0,No,No,-0.21871512695797646,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.477726143066649,-0.7432539379895647,No
4154,Male,0,No,No,-1.0738427650786138,Yes,No,No,No,No,No,No,Month-to-month,0.33695618111475767,-0.7985120985459745,Yes
4155,Female,1,No,No,1.6137012404433893,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1.7478218342557958,2.7161495634469213,No
4156,Male,0,No,No,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.4960059100684764,-0.9970664710682275,No
4157,Male,0,No,No,-0.8702409464784621,Yes,No,No,No,No,No,No,Month-to-month,-0.6501512369839195,-0.7887178377527426,No
4158,Male,0,Yes,Yes,0.26992923768238775,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.3148700370503688,-0.5699131692661046,No
4159,Female,1,No,No,1.0843365120829946,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,0.830509890164096,1.4193585516187144,No
4160,Male,0,No,No,-0.2594354906780068,Yes,Yes,No,No,Yes,Yes,Yes,One year,0.3402797751150897,-0.16384841097373337,No
4161,Male,1,No,No,-1.2367242199587352,Yes,No,No,Yes,No,No,No,Month-to-month,-0.4922805219681379,-0.9585291431272903,No
4162,Female,0,Yes,Yes,1.6137012404433893,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0.03118553308419093,1.0127864329699372,No
4163,Male,0,Yes,No,1.3286586944031769,Yes,Yes,Yes,Yes,No,No,No,One year,0.07605405208867606,0.8955200132023228,No
4164,Male,0,Yes,Yes,1.6137012404433893,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,1.5334500212343665,2.489602134738607,No
4165,Male,0,No,No,-1.0738427650786138,Yes,No,No,No,Yes,No,Yes,Month-to-month,0.7706851981581158,-0.7753279361728063,No
4166,Male,1,No,No,-0.015113308357824713,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.4943441130683104,-0.746496632441378,No
4167,Female,0,Yes,No,0.7178532386027215,Yes,No,No,Yes,No,Yes,Yes,One year,0.36354493311741554,0.7043333954209242,No
4168,Male,0,Yes,No,1.1657772395230555,No,Yes,No,Yes,Yes,Yes,Yes,Two year,-0.08680205392760396,0.6613842382938465,No
4169,Female,0,No,No,-0.7073594915983407,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,1.2127232002023045,-0.36286602556053116,Yes
4170,Male,0,Yes,No,1.6137012404433893,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1.6747027662484868,2.677854886111222,No
4171,Male,0,No,No,-0.9516816739185228,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.5225946620711341,-0.9238962840160875,Yes
4172,Female,0,No,No,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.504314895069307,-0.997176766797881,No
4173,Female,0,No,No,-0.8295205827584317,Yes,No,No,No,No,No,Yes,Month-to-month,0.7241548821534641,-0.5350817778415254,No
4174,Female,0,No,No,0.18848851024232702,No,No,No,No,Yes,No,No,Month-to-month,-1.2018678410390724,-0.576266203294147,Yes
4175,Male,0,Yes,Yes,1.1657772395230555,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.4744025490663168,-0.4646910431766538,No
4176,Male,0,Yes,Yes,-0.5851984004382496,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.4943441130683104,-0.8547629206692658,No
4177,Male,0,No,Yes,-0.46303730927815856,Yes,No,No,No,No,No,No,Month-to-month,-0.6351950639824246,-0.5711925997300854,No
4178,Male,0,Yes,Yes,1.4508197855632678,No,Yes,Yes,Yes,Yes,No,Yes,Two year,-0.2779087089467081,0.7362088612907893,No
4179,Male,1,No,No,-0.8295205827584317,Yes,No,No,No,No,No,No,Month-to-month,0.2837786771094415,-0.6404583179524912,No
4180,Female,1,No,No,-1.2367242199587352,No,No,No,No,No,No,No,Month-to-month,-1.343120586053193,-0.9873163285668571,Yes
4181,Female,0,Yes,No,1.2064976032430856,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,1.2160467942026365,1.713980504669177,No
4182,Female,1,No,No,-0.13727439951791576,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,1.1263097561936661,0.25721656655151565,Yes
4183,Male,0,No,Yes,-1.2774445836787656,No,No,Yes,No,Yes,No,No,Month-to-month,-1.03568814102246,-0.990956087645423,No
4184,Male,1,Yes,No,-1.1145631287986442,Yes,No,No,Yes,No,No,No,Month-to-month,0.50313588113137,-0.8540349688535526,Yes
4185,Female,0,No,No,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.46443176706532,-0.9966473472955443,No
4186,Male,0,No,Yes,1.2064976032430856,Yes,No,No,Yes,Yes,Yes,Yes,Two year,1.3057838322116073,1.9018361914150392,No
4187,Female,0,Yes,Yes,0.14776814652229667,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.479387940066815,-0.689032557291898,No
4188,Female,1,No,No,-0.1779947632379461,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,1.2808568772091153,0.2695255699808477,Yes
4189,Female,0,Yes,Yes,1.4915401492832983,Yes,Yes,Yes,No,Yes,Yes,No,One year,0.29707305311077065,1.1497737291995997,No
4190,Female,0,Yes,No,-0.8702409464784621,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,1.044881703185526,-0.46663224801855563,Yes
4191,Female,0,Yes,No,1.247217966963116,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1.461992750227223,2.02589682812931,No
4192,Male,0,No,No,-0.38159658183809786,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.4827115340671475,-0.8268360419209965,No
4193,Male,0,No,No,-0.9109613101984924,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.4960059100684764,-0.9139034909094792,No
4194,Female,0,Yes,No,1.5729808767233588,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.289943082047877,-0.2108123326601989,No
4195,Female,1,No,No,0.5142514200025698,Yes,Yes,No,No,Yes,No,Yes,Month-to-month,0.17576187209864347,0.3453207953987413,No
4196,Female,0,Yes,Yes,1.5322605130033284,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.3530913680541898,-0.22720227808671087,No
4197,Female,0,No,Yes,-0.4223169455581282,Yes,No,No,No,No,No,Yes,Month-to-month,0.6643301901474837,-0.2042607663187803,No
4198,Female,0,Yes,Yes,0.7992939660427822,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.3863273080575123,-0.4520511525583613,No
4199,Male,0,Yes,No,0.9214550572028734,Yes,No,No,Yes,Yes,Yes,Yes,One year,1.3091074262119398,1.527955727035563,Yes
4200,Female,0,No,No,1.3286586944031769,No,Yes,No,Yes,Yes,Yes,Yes,Two year,-0.15992112193491323,0.724142508466695,No
4201,Female,0,Yes,Yes,1.6137012404433893,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.502653098069141,-0.360130691465124,No
4202,Male,0,Yes,No,-0.9109613101984924,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.5009913010689746,-0.9221977297794234,No
4203,Female,0,No,Yes,-1.0331224013585834,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.4860351280674797,-0.963073327189015,No
4204,Male,1,No,No,-1.1145631287986442,Yes,No,Yes,No,No,No,Yes,Month-to-month,0.6909189421501416,-0.8255566114570158,No
4205,Female,0,Yes,Yes,-0.3408762181180675,Yes,Yes,No,Yes,No,Yes,Yes,Two year,0.4599291591270504,-0.19106939705222017,No
4206,Female,0,Yes,Yes,1.6137012404433893,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1.7295420672539685,2.7251938132785094,No
4207,Male,0,No,No,-0.46303730927815856,No,Yes,No,No,Yes,Yes,No,Month-to-month,-0.7049905379894018,-0.5595233115327438,No
4208,Male,0,Yes,No,1.4915401492832983,No,No,Yes,Yes,Yes,Yes,Yes,One year,-0.13167057293208934,0.8751594215082842,No
4209,Male,0,Yes,Yes,0.47353105628253944,Yes,No,Yes,No,Yes,No,No,Month-to-month,-0.32776261895169184,0.11883954412821894,No
4210,Female,1,Yes,Yes,1.1657772395230555,Yes,No,No,Yes,No,Yes,No,One year,0.014567563082529699,0.7435324977397827,No
4211,Male,1,No,No,-0.3408762181180675,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,1.2692242982079527,0.0957215591928427,Yes
4212,Female,0,No,No,-1.2774445836787656,Yes,No,No,No,No,Yes,Yes,Month-to-month,0.85876043916692,-0.9658086612844221,Yes
4213,Female,0,No,No,-1.0738427650786138,Yes,No,No,No,Yes,No,No,Month-to-month,-0.46402997296531395,-0.878697094004078,Yes
4214,Male,0,No,No,-1.1552834925186746,Yes,No,Yes,No,No,No,Yes,Month-to-month,0.8404806721650927,-0.8433804013690234,Yes
4215,Male,0,Yes,No,1.6137012404433893,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,1.4437129832253957,2.453358957974463,No
4216,Male,0,No,No,1.6137012404433893,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0.9052907551715716,1.920476169726483,No
4217,Male,1,Yes,No,-0.748079855318371,Yes,No,No,No,No,No,No,Month-to-month,0.3436033691154218,-0.5587071231333078,No
4218,Male,0,No,No,-1.0331224013585834,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.3198554280508674,-0.9383009063088362,No
4219,Female,0,No,No,0.6364125111626608,Yes,No,Yes,No,No,No,No,One year,0.34526516611558833,0.6586489041984395,No
4220,Male,0,Yes,Yes,0.9214550572028734,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.504314895069307,-0.5529717451913252,No
4221,Male,0,No,No,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.5109620830699715,-0.9972650033816037,No
4222,Male,0,No,No,0.5142514200025698,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,1.5766567432386855,1.214186435317251,No
4223,Male,0,No,No,-1.1960038562387048,Yes,No,No,No,No,No,No,Month-to-month,0.18407085709947407,-0.9085431184483185,No
4224,Female,0,Yes,No,1.5729808767233588,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.5009913010689746,-0.38084422949405367,No
4225,Male,0,Yes,No,-0.9924020376385531,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.479387940066815,-0.9359185185483203,No
4226,Female,0,Yes,No,-1.1960038562387048,Yes,No,No,No,No,No,No,Month-to-month,0.36853032411791364,-0.8925722967944899,Yes
4227,Male,0,Yes,Yes,1.4915401492832983,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,0.5280628361338618,1.439498551853446,No
4228,Male,0,Yes,Yes,-1.2774445836787656,Yes,No,No,No,No,No,No,Month-to-month,0.12424616509349373,-0.9755588037857926,Yes
4229,Female,1,Yes,No,1.6137012404433893,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1.6946443302504801,2.7194363761905964,No
4230,Male,0,No,No,-0.8702409464784621,Yes,Yes,No,No,No,No,No,Month-to-month,0.29042586511010604,-0.6564732578981812,Yes
4231,Male,0,No,No,1.5729808767233588,Yes,Yes,Yes,Yes,Yes,No,Yes,Two year,0.5264010391336954,1.5125805023218633,No
4232,Female,0,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,Month-to-month,0.1724382780983114,-0.9749190885538024,Yes
4233,Female,0,Yes,No,0.025607055362205634,No,Yes,No,Yes,Yes,Yes,Yes,Two year,-0.1732154979362424,-0.1162227149093467,No
4234,Female,0,No,No,-0.6666391278783103,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.5192710680708021,-0.8616674333455756,No
4235,Female,1,Yes,No,0.9621754209229036,Yes,Yes,Yes,Yes,Yes,No,No,One year,1.0266019361836989,1.4082628012155713,No
4236,Female,0,No,No,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.4893587220678117,-0.9969782344845048,No
4237,Male,0,No,No,-1.1145631287986442,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,0.17576187209864347,-0.8529540707029482,Yes
4238,Male,0,Yes,Yes,1.002895784642934,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.5076384890696393,-0.5374200473101799,No
4239,Male,0,Yes,Yes,0.9621754209229036,No,No,Yes,Yes,No,No,No,One year,-0.952598291014154,-0.1359877096632561,No
4240,Male,0,No,No,-0.9924020376385531,Yes,No,Yes,Yes,No,Yes,No,Month-to-month,0.9717626351782166,-0.6644586687250954,Yes
4241,Female,0,Yes,Yes,-0.4223169455581282,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,-0.12003799393092641,-0.3783956642957457,Yes
4242,Female,0,No,No,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.4960059100684764,-0.9970664710682275,No
4243,Female,0,No,Yes,0.3106496014024181,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,-0.021991970921125294,0.07968456010122203,No
4244,Male,0,Yes,Yes,0.5549717837226001,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4960059100684764,-0.6279066639179215,No
4245,Male,0,Yes,Yes,1.247217966963116,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4976677070686424,-0.4428966069971198,No
4246,Male,0,Yes,Yes,1.4508197855632678,Yes,Yes,Yes,Yes,No,Yes,Yes,Two year,1.5101848632320405,2.288753611039561,No
4247,Male,0,Yes,Yes,1.4915401492832983,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,1.3822264942192488,2.19798022553472,No
4248,Female,0,Yes,No,0.9621754209229036,Yes,No,Yes,Yes,Yes,No,No,Month-to-month,0.8570986421667539,1.2515766876697916,No
4249,Female,0,Yes,Yes,-0.9109613101984924,Yes,No,Yes,Yes,No,No,Yes,One year,0.03783272108485552,-0.7145770482796515,No
4250,Male,0,No,No,1.247217966963116,Yes,Yes,Yes,Yes,Yes,Yes,No,One year,1.3207400052131024,1.9019685462906235,No
4251,Female,0,Yes,Yes,-0.3408762181180675,No,Yes,Yes,Yes,Yes,No,Yes,Two year,-0.40752887495966567,-0.47276469058729087,No
4252,Female,0,No,No,-0.5444780367182193,Yes,No,No,Yes,No,No,No,Month-to-month,-0.28787949094770476,-0.549640814155789,No
4253,Male,0,Yes,Yes,-0.4223169455581282,Yes,No,No,Yes,No,Yes,No,Month-to-month,0.7972739501607736,-0.17408385468557924,No
4254,Male,0,Yes,No,-0.13727439951791576,Yes,Yes,Yes,No,No,No,No,Month-to-month,0.6543594081464871,0.08266254480186687,Yes
4255,Male,0,Yes,No,-0.7888002190384014,Yes,No,No,Yes,No,Yes,Yes,One year,0.3502505571160864,-0.5692513948881835,Yes
4256,Female,0,Yes,No,1.5322605130033284,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.288281285047711,-0.12034777519838802,No
4257,Female,0,Yes,No,0.6771328748826912,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,1.1512367111961581,1.2111643323247445,No
4258,Female,1,Yes,No,0.43281069256250915,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,1.4885815022298807,1.1252439589246583,Yes
4259,Female,0,No,No,-1.1960038562387048,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.5009913010689746,-0.9794191543236656,Yes
4260,Male,0,Yes,Yes,0.3920903288424788,Yes,No,No,Yes,Yes,Yes,Yes,One year,0.2787932861089434,0.35670331469898386,No
4261,Male,0,No,No,1.002895784642934,Yes,No,Yes,No,Yes,No,No,One year,-0.33607160395252245,0.3771962612686064,No
4262,Male,1,No,No,-1.2367242199587352,Yes,Yes,No,Yes,No,Yes,No,Month-to-month,0.05445069108651675,-0.9640659887558966,Yes
4263,Female,0,Yes,No,1.6137012404433893,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1.6879971422498155,2.6615090589765713,No
4264,Female,1,No,No,0.5549717837226001,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,1.3190782082129364,1.1400677049900907,No
4265,Male,1,Yes,No,1.369379058123207,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,1.1728400721983174,2.0259850647130326,Yes
4266,Male,0,No,No,1.2064976032430856,Yes,Yes,Yes,No,Yes,No,Yes,One year,1.2376501552047963,1.8748137376499288,Yes
4267,Female,0,Yes,No,1.6137012404433893,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0.8770402061687477,1.922748261757345,No
4268,Male,0,Yes,Yes,0.10704778280226633,Yes,No,Yes,No,Yes,Yes,No,One year,0.82884809316393,0.39082881345378057,No
4269,Male,0,Yes,No,-0.62591876415828,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,0.8454660631655913,-0.3642336926082347,Yes
4270,Female,0,Yes,No,1.6137012404433893,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0.9185851311729007,1.9881315702959477,No
4271,Female,0,Yes,Yes,-0.1779947632379461,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.491020519067978,-0.7662175089034261,No
4272,Male,0,Yes,No,0.9621754209229036,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.3165318340505352,-0.42026392327221895,Yes
4273,Female,0,No,No,-0.055833672077855064,Yes,No,No,No,Yes,No,No,Month-to-month,0.5014740841312035,0.05489008007511253,Yes
4274,Male,0,No,No,0.5142514200025698,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.5259182560714666,-0.6231418883968898,No
4275,Female,0,No,No,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.2965902700485417,-0.9944193735565432,No
4276,Female,0,No,No,-1.2367242199587352,Yes,No,Yes,No,No,No,No,Month-to-month,-0.5039131009693008,-0.9551761529458236,Yes
4277,Female,0,No,No,-1.0738427650786138,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.4561227820644893,-0.9574703041226166,No
4278,Female,0,Yes,No,0.6364125111626608,Yes,No,Yes,Yes,No,Yes,Yes,One year,1.07313225218835,1.0646695441989493,No
4279,Male,0,Yes,Yes,-0.30015585439803716,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.3082228490497045,-0.764518954666762,No
4280,Male,0,Yes,Yes,1.2879383306831464,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4976677070686424,-0.44369073625062505,No
4281,Male,0,No,No,0.7178532386027215,No,Yes,Yes,No,No,No,No,Month-to-month,-0.9891578250178088,-0.21941539957317285,No
4282,Female,0,Yes,Yes,0.7992939660427822,Yes,No,No,Yes,No,Yes,Yes,One year,1.2127232002023045,1.332974936154084,No
4283,Male,1,Yes,No,-1.1552834925186746,Yes,No,No,No,No,No,No,Month-to-month,0.18074726309914202,-0.8820942024774062,No
4284,Female,1,No,No,-0.015113308357824713,Yes,No,No,No,No,Yes,Yes,Month-to-month,0.8703930181680831,0.2727462052867301,No
4285,Male,0,Yes,Yes,0.5142514200025698,Yes,Yes,Yes,No,Yes,Yes,No,Two year,0.3020584441112687,0.4814477849371064,No
4286,Male,0,Yes,No,-0.9516816739185228,Yes,Yes,No,No,No,No,Yes,Month-to-month,0.7740087921584478,-0.6522599610254171,No
4287,Female,1,Yes,No,1.369379058123207,Yes,No,No,Yes,Yes,Yes,Yes,One year,1.3689321182179202,2.071581319351795,Yes
4288,Male,0,No,Yes,-1.1960038562387048,Yes,No,No,Yes,No,No,Yes,Month-to-month,0.9003053641710731,-0.8923737644811136,Yes
4289,Female,0,No,No,0.880734693482843,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4843733310673135,-0.5295449322129191,No
4290,Female,0,Yes,Yes,-1.2774445836787656,No,No,No,No,Yes,Yes,No,Month-to-month,-0.8196545310008642,-0.9880883986744317,Yes
4291,Female,0,Yes,Yes,1.2879383306831464,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,1.5135084572323727,2.0813094027072347,No
4292,Female,1,No,No,-0.055833672077855064,Yes,No,No,No,No,No,No,Month-to-month,0.30372024111143525,-0.02761112570571476,Yes
4293,Female,0,No,No,-0.748079855318371,Yes,No,No,No,No,Yes,Yes,Month-to-month,0.8321716871642622,-0.5076402003037316,Yes
4294,Female,0,No,No,-0.8295205827584317,Yes,Yes,No,No,No,Yes,No,One year,0.677624566148813,-0.5738396972417698,No
4295,Male,1,Yes,No,1.4100994218432374,Yes,Yes,Yes,No,Yes,No,No,One year,-0.12668518193159078,0.811629081227861,No
4296,Female,0,Yes,Yes,0.10704778280226633,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-month,0.24888094010595296,0.12742055189526233,Yes
4297,Female,0,No,No,0.5142514200025698,Yes,Yes,No,No,Yes,No,Yes,Two year,0.2920876621102721,0.4717858790194587,No
4298,Male,0,No,No,-0.9109613101984924,Yes,No,No,No,No,No,No,Month-to-month,-0.6235624849812617,-0.7886737194608813,No
4299,Female,1,No,No,-0.13727439951791576,Yes,Yes,Yes,No,No,No,No,Month-to-month,-0.20645143793956489,-0.2474084557592343,No
4300,Female,0,No,No,-0.3408762181180675,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.3348116010523623,-0.7387538722197015,No
4301,Male,0,Yes,Yes,1.369379058123207,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4960059100684764,-0.41260939963426524,No
